,SPY
2025-12-04,17208206.490905058
2025-12-05,17240892.818827916
2025-12-08,17189097.394975394
2025-12-09,17174261.102130767
2025-12-10,17288164.550941635
2025-12-11,17328392.930419497
2025-12-12,17142078.09070964
2025-12-15,17116179.60918628
2025-12-16,17069412.73276849
2025-12-17,16881587.94355344
2025-12-18,17009065.545969114
2025-12-19,17163226.618947543
2025-12-22,17270151.36127874
2025-12-23,17349084.317981515
2025-12-24,17410111.828615036
2025-12-26,17408346.37287349
2025-12-29,17346309.150848113
2025-12-30,17325126.760337923
2025-12-31,17196765.660454378
2026-01-02,17228288.357565895
2026-01-05,17343030.667212978
2026-01-06,17446173.60940731
2026-01-07,17389937.610302504
2026-01-08,17388172.154560953
2026-01-09,17503166.892056003
2026-01-12,17530653.821988497
2026-01-13,17495601.75258808
2026-01-14,17409606.97291911
2026-01-15,17457017.23251037
2026-01-16,17442390.27007625
2026-01-20,17087319.718031935
2026-01-21,17284525.895864893
2026-01-22,17374805.792172458
2026-01-23,17381110.33159476
2026-01-26,17469373.88350701
2026-01-27,17538976.245000314
2026-01-28,17537210.789258763
2026-01-29,17502409.60851211
2026-01-30,17450207.837392136
2026-02-02,17536958.3614108
2026-02-03,17388677.010256883
2026-02-04,17304447.68632946
2026-02-05,17088327.890229594
2026-02-06,17416163.940189376
2026-02-09,17500140.836268835
2026-02-10,17453991.176723197
2026-02-11,17449956.948738366
2026-02-12,17180374.781472906
2026-02-13,17192479.004621584
2026-02-17,17220218.36240204
2026-02-18,17306968.886420704
2026-02-19,17261324.082570996
2026-02-20,17386154.270971444
2026-02-23,17208618.99494929
2026-02-24,17333700.072003502
2026-02-25,17479966.617956303
2026-02-26,17382875.787336312
2026-02-27,17299403.74695278
